trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,441.200058,440.724725,440.792725,441.200058,444.050722,1,NaN,0,5.99999999999996,2,1,65,0.5
2,456.869375,456.310043,456.380043,456.869375,472.282027,1,NaN,0,5.99999999999996,2,1,65,0.5
3,473.702692,472.809359,473.007359,473.702692,509.731323,1,NaN,0,5.99999999999996,2,1,65,0.5
4,512.820653,511.98932,511.99332,512.76732,521.770644,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
5,524.205308,523.363976,523.437309,524.185975,526.113973,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
6,528.851303,527.959971,528.235304,528.851303,535.037297,1,NaN,0,5.99999999999996,2,1,65,0.5
7,541.011291,540.295959,540.569958,541.011291,548.107951,1,NaN,0,5.99999999999996,2,1,65,0.5
8,550.199282,549.081283,549.538616,550.145949,554.575944,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
9,556.325276,555.108611,555.195277,556.322609,561.481937,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
10,562.909269,562.244603,562.41327,562.909269,573.483925,1,NaN,0,5.99999999999996,2,1,65,0.5
11,574.617924,573.971925,574.183925,574.617924,580.460585,1,NaN,0,5.99999999999996,2,1,65,0.5
12,582.027917,581.145918,581.193251,582.027917,624.112542,0,NaN,0,7.00000000000003,1,2,66,0.5
13,630.363869,629.028537,629.493203,630.363869,634.845197,0,NaN,0,7.00000000000003,1,2,66,0.5
14,638.024528,637.056529,637.258528,638.024528,639.342526,0,NaN,0,7.00000000000003,1,2,66,0.5
15,654.257845,653.349846,653.579845,654.257845,662.060504,0,NaN,0,7.00000000000003,1,2,66,0.5
16,665.415834,664.297168,664.647168,665.415834,672.73716,0,NaN,0,7.00000000000003,1,2,66,0.5
17,675.745157,674.674491,675.029824,675.745157,686.131813,0,NaN,0,7.00000000000003,1,2,66,0.5
18,695.277804,694.122472,694.233805,695.277804,701.068465,0,NaN,0,7.00000000000003,1,2,66,0.5
19,713.265786,712.322453,712.576453,713.263119,719.340446,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
20,720.981111,720.091112,720.149112,720.927778,727.767771,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
21,729.784436,728.772437,729.13577,729.731103,734.892431,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
22,736.738429,735.759097,735.817763,736.738429,742.421757,0,NaN,0,7.00000000000003,1,2,66,0.5
