trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,677.357774,675.732774,675.916274,676.807274,696.571774,1,NaN,0,7.00000000000003,1,2,66,0.5
2,709.117274,708.409774,708.679774,709.117274,725.378774,0,NaN,0,7.00000000000003,1,2,66,0.5
3,729.688774,728.571274,728.643774,729.636274,740.814274,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
4,754.547274,753.984274,754.027774,754.547274,775.775774,1,NaN,0,5.99999999999996,2,1,65,0.5
5,777.551274,777.092274,777.152274,777.551274,794.749274,1,NaN,0,5.99999999999996,2,1,65,0.5
6,798.879274,798.169274,798.500274,798.879274,803.382774,1,NaN,0,5.99999999999996,2,1,65,0.5
7,806.083774,804.818274,805.596274,806.031774,855.016774,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
8,856.553774,855.919774,856.102774,856.553774,859.678774,1,NaN,0,5.99999999999996,2,1,65,0.5
9,863.515774,862.909274,863.151774,863.515774,889.608774,1,NaN,0,5.99999999999996,2,1,65,0.5
10,900.376274,899.579274,899.664274,900.323274,902.746274,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
11,904.464274,903.942274,904.026774,904.464274,913.646274,1,NaN,0,5.99999999999996,2,1,65,0.5
12,915.043274,914.367774,914.531274,915.040274,918.554278,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
13,919.982275,919.482274,919.595274,919.982275,941.743774,1,NaN,0,5.99999999999996,2,1,65,0.5
14,942.739774,942.323274,942.378274,942.739774,948.528774,0,NaN,0,7.00000000000003,1,2,66,0.5
15,951.286774,950.572274,950.822274,951.233774,954.956278,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
16,957.268274,956.644774,956.677274,957.234274,960.854774,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
17,962.903274,962.206774,962.389774,962.850774,967.140274,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
18,968.451774,967.796774,967.886774,968.398276,970.843274,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
19,973.329274,972.698774,972.873274,973.329274,1007.736274,1,NaN,0,5.99999999999996,2,1,65,0.5
20,1008.583274,1008.092274,1008.225274,1008.583274,1015.920774,1,NaN,0,5.99999999999996,2,1,65,0.5
21,1018.476274,1017.896778,1018.045774,1018.423774,1027.352274,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
22,1030.100274,1029.633774,1029.773275,1030.100274,1048.812774,1,NaN,0,5.99999999999996,2,1,65,0.5
23,1052.922274,1052.181274,1052.496275,1052.869274,1055.083774,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
24,1056.646774,1055.868274,1056.157774,1056.593774,1059.774274,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
25,1060.940774,1060.351274,1060.460274,1060.888274,1064.210774,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
26,1065.550774,1064.978774,1065.043274,1065.550774,1065.854774,0,NaN,0,7.00000000000003,1,2,66,0.5
27,1110.658278,1109.601274,1109.950278,1110.606274,1114.557774,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
28,1119.488774,1118.655774,1118.731274,1119.435774,1122.106774,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
29,1123.427776,1122.807274,1122.945774,1123.374774,1125.807771,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
30,1127.135274,1126.510774,1126.541274,1127.130774,1129.707274,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
