trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,2304.167156,2303.310832,2303.488326,2304.114828,2343.377671,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
2,2345.822328,2343.927669,2344.244495,2345.822328,2354.76562,1,NaN,0,5.99999999999996,2,1,65,0.5
3,2355.816455,2355.136452,2355.248285,2355.764122,2376.647532,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
4,2377.963028,2377.27553,2377.355536,2377.9107,2384.754839,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
5,2389.205488,2388.515318,2388.645657,2389.15315,2402.882261,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
6,2405.209091,2404.472427,2404.723587,2405.209091,2439.039622,1,NaN,0,5.99999999999996,2,1,65,0.5
7,2440.726615,2439.821947,2439.994618,2440.674282,2460.371531,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
8,2463.649018,2462.78436,2462.898355,2463.596691,2496.312387,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
9,2498.693384,2498.04988,2498.123546,2498.693384,2504.799853,1,NaN,0,5.99999999999996,2,1,65,0.5
10,2507.15685,2506.51418,2506.619852,2507.15685,2521.605786,0,NaN,0,7.00000000000003,1,2,66,0.5
11,2524.059115,2523.145113,2523.458445,2524.059115,2534.461241,1,NaN,0,5.99999999999996,2,1,65,0.5
12,2550.386338,2545.649356,2549.522008,2550.33401,2552.368502,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
13,2555.551156,2554.823153,2554.922319,2555.498823,2570.057425,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
14,2571.462587,2570.658929,2570.787756,2571.410259,2607.067278,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
15,2609.846267,2608.978436,2609.081103,2609.846267,2618.360399,0,NaN,0,7.00000000000003,1,2,66,0.5
16,2623.084214,2622.183384,2622.460555,2623.031714,2677.04367,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
17,2678.78933,2677.846328,2677.971828,2678.737157,2684.277802,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
18,2688.781123,2688.03162,2688.163953,2688.728951,2711.147694,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
19,2714.465187,2713.555519,2713.883017,2714.412848,2747.511388,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
20,2750.954035,2749.877039,2749.944872,2750.901708,2786.742559,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
21,2788.554885,2787.746394,2787.873387,2788.554885,2837.663361,1,NaN,0,5.99999999999996,2,1,65,0.5
22,2843.290332,2842.529342,2842.581675,2843.290332,2900.181939,0,NaN,0,7.00000000000003,1,2,66,0.5
23,2903.041261,2902.286769,2902.510596,2902.988933,2913.817723,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
24,2917.29237,2916.183041,2916.660372,2917.240043,2960.206365,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
25,2962.18653,2961.424693,2961.529032,2962.18653,2984.48294,1,NaN,0,5.99999999999996,2,1,65,0.5
26,2987.287429,2986.251267,2986.313594,2987.235091,3006.211847,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
27,3009.438007,3008.754504,3008.86367,3009.438007,3379.892192,1,NaN,0,5.99999999999996,2,1,65,0.5
28,3383.894671,3383.135012,3383.217345,3383.894671,3430.863322,1,NaN,0,5.99999999999996,2,1,65,0.5
29,3432.877147,3431.886151,3432.009817,3432.824974,3435.086799,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
30,3447.201417,3445.505091,3445.715923,3447.201417,3468.139834,1,NaN,0,5.99999999999996,2,1,65,0.5
31,3473.538817,3470.269324,3470.40133,3473.486484,3530.604916,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
32,3532.271416,3531.376253,3531.481913,3532.271416,3544.111529,1,NaN,0,5.99999999999996,2,1,65,0.5
33,3545.819362,3545.049359,3545.088192,3545.819362,3550.926502,0,NaN,0,7.00000000000003,1,2,66,0.5
34,3553.719658,3552.699334,3553.096993,3553.66733,3566.628112,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
35,3588.64119,3586.911191,3587.350696,3588.588857,3608.086274,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
36,3610.660436,3609.730433,3610.074099,3610.660436,3656.774746,1,NaN,0,5.99999999999996,2,1,65,0.5
37,3662.366556,3661.447899,3661.736726,3662.366556,3665.535549,1,NaN,0,5.99999999999996,2,1,65,0.5
38,3681.480986,3680.395323,3680.555323,3681.480986,3705.418217,1,NaN,0,5.99999999999996,2,1,65,0.5
39,3713.15552,3710.757702,3710.953701,3713.103021,3718.836997,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
40,3722.926648,3721.999984,3722.308983,3722.926648,3746.384553,1,NaN,0,5.99999999999996,2,1,65,0.5
41,3748.020719,3747.127384,3747.360883,3747.96838,4203.532558,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
42,4206.899551,4205.266884,4205.297884,4206.847212,4229.045623,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
43,4231.526613,4230.664617,4230.757117,4231.474286,4278.401093,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
44,4281.929411,4281.138914,4281.238087,4281.929411,4319.01493,1,NaN,0,5.99999999999996,2,1,65,0.5
45,4324.178248,4323.169414,4323.523584,4324.178248,4342.165338,1,NaN,0,5.99999999999996,2,1,65,0.5
46,4347.481982,4345.424664,4345.487157,4347.481982,4357.086277,0,NaN,0,7.00000000000003,1,2,66,0.5
47,4359.671273,4358.576277,4358.932604,4359.618934,4378.287692,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
48,4381.625518,4380.731849,4381.082848,4381.625518,4384.118336,1,NaN,0,5.99999999999996,2,1,65,0.5
49,4389.873152,4387.229996,4387.332656,4389.873152,4392.114476,1,NaN,0,5.99999999999996,2,1,65,0.5
50,4397.293622,4396.440953,4396.640453,4397.24145,4449.077749,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
51,4461.681526,4459.049203,4460.415203,4461.629198,4507.196677,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
52,4514.516487,4513.504319,4513.886983,4514.516487,4586.40236,1,NaN,0,5.99999999999996,2,1,65,0.5
53,4595.055998,4594.248835,4594.475661,4595.055998,4730.952282,1,NaN,0,5.99999999999996,2,1,65,0.5
54,4736.306594,4734.989272,4735.116598,4736.254261,4748.662378,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
55,4750.682703,4749.842707,4749.935872,4750.682703,4938.86295,1,NaN,0,5.99999999999996,2,1,65,0.5
56,5365.114745,5364.262088,5364.373754,5365.114745,5987.976426,1,NaN,0,5.99999999999996,2,1,65,0.5
57,6001.884031,5989.409249,5989.506754,NaN,7403.93959,NaN,NaN,0,5.99999999999996,2,1,65,0.5
58,7605.778116,7603.598458,7604.257628,7605.725789,7873.432551,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
59,7875.873708,7874.885039,7875.023711,7875.873708,8716.138514,1,NaN,0,5.99999999999996,2,1,65,0.5
60,9727.839467,9722.238984,9722.418155,9727.839467,9728.80679,0,NaN,0,7.00000000000003,1,2,66,0.5
61,9746.123394,9745.330897,9745.46239,9746.123394,9951.624899,1,NaN,0,5.99999999999996,2,1,65,0.5
62,9962.322362,9961.523527,9961.565699,9962.270023,10909.852733,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
63,10911.552559,10910.717735,10910.809896,10911.552559,10927.8885,1,NaN,0,5.99999999999996,2,1,65,0.5
64,10962.294696,10957.98088,10959.979538,10962.242357,10972.683821,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
65,10974.948972,10973.991316,10974.093148,10974.948972,11059.869967,1,NaN,0,5.99999999999996,2,1,65,0.5
66,11074.932078,11073.124247,11074.245742,11074.932078,11075.875741,1,NaN,0,5.99999999999996,2,1,65,0.5
67,11103.78663,11101.927631,11102.164803,11103.78663,11133.11384,0,NaN,0,7.00000000000003,1,2,66,0.5
68,11135.985995,11134.968505,11135.357997,11135.985995,11160.940734,1,NaN,0,5.99999999999996,2,1,65,0.5
69,11165.40855,11164.66638,11164.787213,11165.356211,11263.990316,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
70,11266.921977,11266.049814,11266.201641,11266.869639,11292.557869,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
71,11294.581694,11293.870197,11293.953696,11294.581694,11624.909706,1,NaN,0,5.99999999999996,2,1,65,0.5
72,11628.560031,11627.571029,11627.603701,11628.560031,11658.613071,1,NaN,0,5.99999999999996,2,1,65,0.5
73,11772.429116,11770.843295,11771.447286,11772.429116,11780.765255,1,NaN,0,5.99999999999996,2,1,65,0.5
74,11787.88956,11786.870058,11787.28989,11787.837221,11789.301715,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
75,11796.24852,11795.687862,11795.753362,11796.24852,11820.739095,0,NaN,0,7.00000000000003,1,2,66,0.5
76,11824.53258,11823.323913,11823.750744,11824.53258,11877.28553,1,NaN,0,5.99999999999996,2,1,65,0.5
77,11880.412684,11879.422688,11879.696021,11880.412684,11921.862185,1,NaN,0,5.99999999999996,2,1,65,0.5
78,11923.726011,11922.824187,11923.136847,11923.673511,12632.083844,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
79,12641.330307,12639.97898,12640.396978,12641.330307,12652.452263,1,NaN,0,5.99999999999996,2,1,65,0.5
80,12655.707083,12654.55026,12654.911592,12655.707083,12701.512733,1,NaN,0,5.99999999999996,2,1,65,0.5
81,12713.901684,12713.085853,12713.193853,12713.849356,12721.351653,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
82,12727.437968,12722.554649,12722.821981,12727.385635,12776.047435,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
