trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,1786.577066,1785.487076,1785.899407,1786.524732,1799.724852,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
2,1802.549669,1801.978837,1802.005176,1802.497341,1813.007632,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
3,1815.21179,1814.673459,1814.780787,1815.159618,1828.974063,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
4,1829.704726,1829.305061,1829.3519,1829.704726,1836.467699,0,NaN,0,7.00000000000003,1,2,66,0.5
5,1839.664187,1838.245198,1839.158188,1839.611859,1843.470677,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
6,1845.15317,1844.667672,1844.762672,1845.15317,1850.994974,0,NaN,0,7.00000000000003,1,2,66,0.5
7,1853.509137,1852.775468,1853.118632,1853.509137,1931.371825,1,NaN,0,5.99999999999996,2,1,65,0.5
8,1937.009303,1934.929639,1935.216305,1937.009303,1958.060552,0,NaN,0,7.00000000000003,1,2,66,0.5
9,1959.334375,1958.619383,1958.830216,1959.282047,1978.712469,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
10,1980.469796,1979.686959,1979.863298,1980.469796,1987.571434,1,NaN,0,5.99999999999996,2,1,65,0.5
11,1990.137252,1989.426087,1989.643254,1990.137252,1999.41822,0,NaN,0,7.00000000000003,1,2,66,0.5
12,2001.822377,2001.272046,2001.347046,2001.770038,2024.371953,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
13,2026.594106,2025.809781,2026.028447,2026.594106,2062.450462,0,NaN,0,7.00000000000003,1,2,66,0.5
14,2064.441293,2063.195626,2063.949789,2064.388954,2082.86438,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
15,2084.108709,2083.298218,2083.637544,2084.056209,2095.885001,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
16,2098.992816,2098.195652,2098.522984,2098.992816,2117.660075,1,NaN,0,5.99999999999996,2,1,65,0.5
17,2118.974736,2118.401571,2118.509077,2118.922242,2123.252058,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
18,2125.755381,2124.955045,2125.319044,2125.755381,2133.208179,1,NaN,0,5.99999999999996,2,1,65,0.5
19,2216.640018,2215.38735,2215.943681,2216.587845,2227.838806,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
20,2231.33862,2230.589289,2230.704128,2231.33862,2479.651632,0,NaN,0,7.00000000000003,1,2,66,0.5
21,2483.424612,2482.08545,2482.86528,2483.424612,2488.781429,1,NaN,0,5.99999999999996,2,1,65,0.5
22,2493.988742,2491.620078,2493.323238,2493.936402,2505.265696,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
23,2506.841351,2505.778028,2506.047187,2506.841351,2511.714166,1,NaN,0,5.99999999999996,2,1,65,0.5
24,2515.039319,2514.205994,2514.55582,2514.986991,2614.515587,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
25,2616.877911,2616.006748,2616.356085,2616.877911,2621.499393,1,NaN,0,5.99999999999996,2,1,65,0.5
26,2624.696385,2623.503052,2624.045382,2624.696385,2629.537866,1,NaN,0,5.99999999999996,2,1,65,0.5
27,2632.318188,2631.173026,2631.699018,2632.265849,2747.891893,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
28,2749.646386,2749.084049,2749.131882,2749.646386,2759.412013,0,NaN,0,7.00000000000003,1,2,66,0.5
29,2775.826781,2774.940445,2775.318944,2775.826781,2786.612565,1,NaN,0,5.99999999999996,2,1,65,0.5
30,2790.741883,2789.867891,2790.225051,2790.689716,2810.32581,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
31,2836.720704,2834.958372,2836.010534,2836.668532,2861.400433,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
32,2863.085432,2862.196435,2862.528601,2863.085432,2868.412411,1,NaN,0,5.99999999999996,2,1,65,0.5
33,2871.065227,2869.726072,2870.49973,2871.065227,3193.64727,1,NaN,0,5.99999999999996,2,1,65,0.5
34,3198.673256,3197.337756,3197.919259,3198.673256,3223.035492,1,NaN,0,5.99999999999996,2,1,65,0.5
35,3224.71748,3223.81215,3224.114815,3224.66498,3236.997598,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
36,3240.56025,3239.370587,3239.922419,3240.56025,3251.385045,0,NaN,0,7.00000000000003,1,2,66,0.5
37,3254.217861,3253.403198,3253.67703,3254.217861,3268.61931,0,NaN,0,7.00000000000003,1,2,66,0.5
38,3270.017298,3269.40664,3269.462634,3270.017298,3274.042955,0,NaN,0,7.00000000000003,1,2,66,0.5
