trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,7042.054135,7039.269635,7040.431635,7041.945135,7058.819635,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
2,7068.436635,7066.087135,7067.252635,7068.436635,7068.667135,0,NaN,0,7.00000000000003,1,2,66,0.5
3,7079.169635,7076.746135,7077.890635,7079.103635,7080.598135,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
4,7086.009135,7084.203135,7084.833135,7085.890135,7097.852635,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
5,7101.227635,7098.892135,7100.300635,7101.227635,7107.518635,1,NaN,0,5.99999999999996,2,1,65,0.5
6,7112.349135,7109.719635,7111.197135,7112.210135,7114.753635,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
7,7119.121635,7117.730135,7118.013635,7119.052135,7129.373135,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
8,7135.884135,7131.194135,7132.354135,7135.784135,7141.702635,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
9,7144.365135,7142.512635,7143.453635,7144.294635,7149.392135,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
10,7153.042635,7151.245135,7152.212135,7152.963135,7155.275135,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
11,7162.271135,7159.932135,7160.990135,7162.271135,7163.735635,1,NaN,0,5.99999999999996,2,1,65,0.5
12,7176.040635,7174.394135,7175.419635,7176.040635,7176.420635,1,NaN,0,5.99999999999996,2,1,65,0.5
13,7185.491635,7183.863135,7184.810135,7185.491635,7191.916135,0,NaN,0,7.00000000000003,1,2,66,0.5
14,7195.907135,7194.031635,7194.962635,7195.833135,7242.292635,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
15,7245.155635,7243.384135,7244.124135,7245.155635,7252.041135,0,NaN,0,7.00000000000003,1,2,66,0.5
16,7255.651635,7253.575635,7254.376135,7255.651635,7256.486635,1,NaN,0,5.99999999999996,2,1,65,0.5
17,7266.846635,7264.982135,7265.760135,7266.843635,7269.318135,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
18,7274.260135,7272.472135,7272.810635,7274.162635,7306.128635,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
19,7322.008135,7320.273635,7321.209135,7321.950135,7338.502635,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
20,7341.879635,7339.426635,7340.234135,7341.879635,7349.710635,1,NaN,0,5.99999999999996,2,1,65,0.5
21,7353.539135,7351.662635,7352.430635,7353.517635,7375.906135,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
22,7378.256135,7376.751135,7377.152135,7378.176635,7458.665135,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
23,7463.031635,7461.534635,7462.203135,7463.031635,7482.256135,0,NaN,0,7.00000000000003,1,2,66,0.5
24,7486.060135,7484.596135,7485.282635,7485.961635,7498.620135,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
25,7501.995135,7500.339135,7501.039135,7501.906635,7519.966635,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
26,7521.808135,7520.654635,7521.091635,7521.732635,7537.395635,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
27,7539.864635,7538.342635,7538.891135,7539.754135,7549.605635,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
28,7553.397135,7551.583135,7552.062635,7553.342135,7574.648635,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
29,7579.015135,7577.509635,7578.111635,7578.872635,7593.405135,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
30,7597.031635,7595.752635,7596.106135,7597.031635,7606.382635,1,NaN,0,5.99999999999996,2,1,65,0.5
31,7608.353135,7607.123135,7607.428135,7608.244635,7626.037635,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
32,7628.626135,7626.943135,7627.552135,7628.491635,7640.243635,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
33,7642.448135,7640.990635,7641.414135,7642.345135,7655.627135,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
34,7657.665135,7656.467135,7656.799635,7657.551635,7679.105135,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
35,7681.631635,7680.039635,7680.421135,7681.631635,7972.548135,1,NaN,0,5.99999999999996,2,1,65,0.5
36,7975.880135,7973.759635,7974.550635,7975.880135,7976.116635,1,NaN,0,5.99999999999996,2,1,65,0.5
37,7991.707635,7990.123635,7990.832635,7991.704635,7993.182635,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
38,7997.351135,7995.903635,7996.283635,7997.296635,8005.368135,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
39,8010.956135,8009.686135,8010.205635,8010.864635,8024.535635,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
40,8027.055635,8025.535135,8025.865135,8027.055635,8034.870635,1,NaN,0,5.99999999999996,2,1,65,0.5
41,8036.929635,8035.599635,8036.188635,8036.848635,8054.866635,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
42,8057.504635,8056.416635,8056.677135,8057.372135,8063.598135,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
43,8068.293635,8066.754135,8067.118135,8068.293635,8068.572635,1,NaN,0,5.99999999999996,2,1,65,0.5
44,8081.864135,8080.677135,8081.121635,8081.738135,8091.599135,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
