trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
100,1753.419169,1752.516503,1752.90517,1753.419169,1758.124497,0,NaN,0,7.00000000000003,1,2,66,0.5
101,1763.263826,1762.39516,1762.508493,1763.210492,1765.805156,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
102,1768.343154,1767.623155,1767.838488,1768.343154,1840.487748,0,NaN,0,7.00000000000003,1,2,66,0.5
103,1841.745747,1841.091081,1841.261081,1841.745747,1848.637074,0,NaN,0,7.00000000000003,1,2,66,0.5
104,1849.815739,1849.051073,1849.33574,1849.815739,1855.1844,0,NaN,0,7.00000000000003,1,2,66,0.5
105,1856.985065,1856.065066,1856.482399,1856.931732,1867.969721,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
106,1869.238386,1868.505721,1868.685053,1869.238386,1874.630381,0,NaN,0,7.00000000000003,1,2,66,0.5
107,1877.086378,1876.125046,1876.536379,1877.033045,1881.661041,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
108,1883.662372,1882.497706,1882.997706,1883.609039,1888.173701,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
109,1889.641033,1888.903033,1889.052366,1889.587699,1892.789696,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
110,1894.571028,1893.799028,1893.991695,1894.571028,1900.738355,0,NaN,0,7.00000000000003,1,2,66,0.5
111,1902.00102,1901.225688,1901.496354,1902.00102,1908.249014,0,NaN,0,7.00000000000003,1,2,66,0.5
112,1909.591679,1908.894347,1909.099013,1909.538346,1911.046344,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
113,1912.585676,1911.857677,1912.098343,1912.585676,1920.943001,0,NaN,0,7.00000000000003,1,2,66,0.5
114,1922.156333,1921.485001,1921.683,1922.156333,1928.658327,0,NaN,0,7.00000000000003,1,2,66,0.5
115,1930.437658,1929.566993,1929.858326,1930.384325,1932.641656,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
116,1934.874987,1933.310322,1934.220321,1934.821654,1939.804316,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
117,1941.424981,1940.488315,1940.830315,1941.424981,1947.366308,0,NaN,0,7.00000000000003,1,2,66,0.5
118,1949.140306,1947.972974,1948.534974,1949.086973,1956.0083,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
119,1957.740298,1957.036965,1957.268965,1957.740298,1962.917626,0,NaN,0,7.00000000000003,1,2,66,0.5
120,1965.164957,1964.174291,1964.606291,1965.111624,1970.230285,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
121,1971.774284,1971.036951,1971.178284,1971.72095,1976.199613,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
122,1977.866278,1977.099612,1977.256945,1977.812944,1985.27627,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
123,1987.426935,1986.590936,1986.852935,1987.426935,1992.48893,0,NaN,0,7.00000000000003,1,2,66,0.5
124,1994.059595,1993.059596,1993.470929,1994.006262,2002.354253,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
125,2004.188918,2003.164919,2003.570252,2004.135585,2009.328913,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
126,2011.056911,2010.218245,2010.366245,2011.056911,2016.181573,0,NaN,0,7.00000000000003,1,2,66,0.5
127,2017.606238,2016.752239,2016.977572,2017.552905,2025.736896,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
128,2027.300228,2026.460896,2026.592896,2027.246895,2030.863558,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
129,2032.54289,2031.82089,2031.987557,2032.54289,2039.430883,0,NaN,0,7.00000000000003,1,2,66,0.5
130,2041.220881,2040.529548,2040.714881,2041.220881,2047.652875,0,NaN,0,7.00000000000003,1,2,66,0.5
131,2048.93954,2048.201541,2048.322874,2048.93954,2054.742867,0,NaN,0,7.00000000000003,1,2,66,0.5
132,2056.980865,2055.975533,2056.412866,2056.927532,2064.650858,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
133,2066.287523,2065.219524,2065.64019,2066.234189,2072.661516,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
134,2076.253513,2075.556847,2075.629513,2076.200179,2079.619509,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
135,2081.148841,2080.446842,2080.576175,2081.148841,2086.606836,0,NaN,0,7.00000000000003,1,2,66,0.5
136,2088.3995,2087.356835,2087.834168,2088.346167,2096.358826,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
137,2098.95349,2098.056824,2098.332157,2098.95349,2105.75415,0,NaN,0,7.00000000000003,1,2,66,0.5
138,2107.490815,2106.437482,2106.841482,2107.490815,2112.573476,0,NaN,0,7.00000000000003,1,2,66,0.5
139,2114.060808,2113.150142,2113.507475,2114.007475,2116.182139,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
140,2118.46147,2117.346138,2117.800138,2118.46147,2124.721464,1,NaN,0,5.99999999999996,2,1,65,0.5
141,2126.434129,2125.295464,2125.909463,2126.380796,2136.464786,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
142,2138.168117,2137.082785,2137.458785,2138.114784,2147.787441,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
143,2149.388106,2148.514774,2148.81944,2149.334773,2152.706103,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
144,2154.002102,2153.439435,2153.532102,2154.002102,2160.179429,0,NaN,0,7.00000000000003,1,2,66,0.5
145,2161.694094,2160.785428,2161.195428,2161.694094,2167.326755,1,NaN,0,5.99999999999996,2,1,65,0.5
146,2168.74142,2167.865421,2168.246088,2168.74142,2173.656082,1,NaN,0,5.99999999999996,2,1,65,0.5
147,2175.295414,2174.337415,2174.692081,2175.24208,2183.016739,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
148,2187.508068,2186.608736,2186.848735,2187.508068,2193.497395,0,NaN,0,7.00000000000003,1,2,66,0.5
149,2195.08406,2194.048061,2194.599394,2195.08406,2199.910722,1,NaN,0,5.99999999999996,2,1,65,0.5
150,2202.006054,2200.394722,2200.936055,2201.95272,2207.388048,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
151,2209.08138,2208.130714,2208.542714,2209.08138,2215.539373,0,NaN,0,7.00000000000003,1,2,66,0.5
152,2216.912039,2216.125373,2216.398039,2216.912039,2222.775366,1,NaN,0,5.99999999999996,2,1,65,0.5
153,2224.205365,2223.322699,2223.681365,2224.205365,2339.11125,1,NaN,0,5.99999999999996,2,1,65,0.5
154,2341.584581,2340.051916,2340.300582,2341.584581,2348.032574,0,NaN,0,7.00000000000003,1,2,66,0.5
155,2350.101905,2349.114573,2349.527906,2350.048572,2355.320567,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
156,2360.737895,2359.848562,2360.132562,2360.684562,2361.815227,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
157,2363.623892,2362.68056,2362.959893,2363.623892,2369.139886,1,NaN,0,5.99999999999996,2,1,65,0.5
158,2372.21855,2371.390551,2371.646551,2372.165217,2374.255881,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
159,2375.995213,2375.110547,2375.429213,2375.995213,2380.380542,0,NaN,0,7.00000000000003,1,2,66,0.5
160,2382.70654,2381.91454,2382.019874,2382.653206,2388.7652,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
161,2390.600532,2389.891199,2390.111865,2390.600532,2396.395192,0,NaN,0,7.00000000000003,1,2,66,0.5
162,2397.966524,2397.218525,2397.461191,2397.966524,2455.701133,0,NaN,0,7.00000000000003,1,2,66,0.5
163,2457.473131,2456.747799,2456.887799,2457.419798,2466.600456,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
164,2467.937788,2467.206456,2467.340455,2467.884454,2477.559778,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
165,2480.417108,2479.425109,2479.759109,2480.363775,2483.379772,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
166,2484.961104,2484.227771,2484.445771,2484.961104,2491.785097,0,NaN,0,7.00000000000003,1,2,66,0.5
167,2493.677762,2492.665763,2493.072429,2493.677762,2499.427089,1,NaN,0,5.99999999999996,2,1,65,0.5
168,2501.183754,2500.092422,2500.528422,2501.130421,2507.483748,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
169,2509.220413,2508.359747,2508.592414,2509.220413,2514.572408,1,NaN,0,5.99999999999996,2,1,65,0.5
170,2516.091739,2515.191074,2515.47574,2516.038406,2518.029071,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
171,2519.958402,2519.074403,2519.417736,2519.958402,2526.620396,1,NaN,0,5.99999999999996,2,1,65,0.5
172,2528.700393,2527.484395,2528.147061,2528.700393,2535.28372,1,NaN,0,5.99999999999996,2,1,65,0.5
173,2536.911719,2536.082386,2536.435052,2536.911719,2543.691712,1,NaN,0,5.99999999999996,2,1,65,0.5
174,2546.099709,2544.245045,2545.437043,2546.046376,2556.035033,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
175,2557.866364,2556.945032,2557.369031,2557.866364,2567.715021,0,NaN,0,7.00000000000003,1,2,66,0.5
176,2569.093686,2568.219021,2568.557687,2569.040353,2573.598349,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
177,2574.907681,2574.232348,2574.461681,2574.907681,2580.887008,0,NaN,0,7.00000000000003,1,2,66,0.5
178,2582.699006,2581.88634,2582.26034,2582.699006,2590.590332,0,NaN,0,7.00000000000003,1,2,66,0.5
179,2592.457663,2591.502331,2591.931664,2592.40433,2595.812326,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
180,2597.245658,2596.418992,2596.724325,2597.192325,2600.710988,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
181,2602.440986,2601.587654,2601.860987,2602.387653,2607.322315,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
182,2609.117646,2608.50098,2608.671647,2609.117646,2614.879641,0,NaN,0,7.00000000000003,1,2,66,0.5
183,2616.504306,2615.554973,2615.934306,2616.451639,2621.673634,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
184,2623.618965,2622.834966,2623.052299,2623.565632,2627.587628,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
185,2628.97296,2628.348294,2628.499627,2628.966293,2634.171621,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
186,2635.72362,2635.123621,2635.252954,2635.670287,2641.405614,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
187,2643.380279,2642.510946,2642.585613,2643.380279,2650.395605,0,NaN,0,7.00000000000003,1,2,66,0.5
188,2652.029604,2651.206271,2651.498271,2652.029604,2656.984265,0,NaN,0,7.00000000000003,1,2,66,0.5
189,2658.74093,2657.724931,2658.196931,2658.687597,2664.527591,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
190,2666.026923,2665.186257,2665.446923,2666.026923,2672.49625,1,NaN,0,5.99999999999996,2,1,65,0.5
191,2674.004248,2673.108249,2673.492915,2674.004248,2681.158908,1,NaN,0,5.99999999999996,2,1,65,0.5
192,2682.67624,2681.783574,2682.139573,2682.622906,2688.222234,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
193,2689.640899,2688.8149,2689.098233,2689.640899,2695.70356,1,NaN,0,5.99999999999996,2,1,65,0.5
194,2697.592225,2696.642226,2696.972225,2697.538891,2700.936221,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
195,2702.31822,2701.549554,2701.74422,2702.264887,2706.460216,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
196,2708.262214,2707.490215,2707.564215,2708.208881,2712.63821,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
197,2713.857542,2713.202876,2713.268876,2713.857542,2719.419536,0,NaN,0,7.00000000000003,1,2,66,0.5
198,2720.706201,2719.896202,2720.201535,2720.706201,2726.468862,0,NaN,0,7.00000000000003,1,2,66,0.5
199,2727.785528,2726.884862,2727.284195,2727.785528,2734.430854,0,NaN,0,7.00000000000003,1,2,66,0.5
200,2742.14818,2741.291514,2741.388181,2742.094847,2751.226171,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
201,2752.54617,2751.74617,2751.945504,2752.54617,2758.600164,1,NaN,0,5.99999999999996,2,1,65,0.5
202,2759.823496,2759.059496,2759.30483,2759.823496,2765.15749,1,NaN,0,5.99999999999996,2,1,65,0.5
203,2766.610822,2765.65149,2766.130156,2766.610822,2799.126123,1,NaN,0,5.99999999999996,2,1,65,0.5
204,2801.690787,2800.759455,2801.000121,2801.637454,2804.091451,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
205,2805.690116,2804.957451,2805.148784,2805.636783,2814.347441,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
206,2815.66944,2815.10344,2815.144774,2815.66944,2820.837435,0,NaN,0,7.00000000000003,1,2,66,0.5
207,2822.321434,2821.360101,2821.775434,2822.268767,2826.01743,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
208,2827.629428,2826.914095,2827.032762,2827.629428,2833.156089,0,NaN,0,7.00000000000003,1,2,66,0.5
209,2834.750754,2833.666089,2834.220755,2834.750754,2847.261408,1,NaN,0,5.99999999999996,2,1,65,0.5
210,2848.699407,2847.768074,2848.030074,2848.699407,2853.676069,1,NaN,0,5.99999999999996,2,1,65,0.5
211,2855.672733,2854.598734,2855.174067,2855.672733,2861.816727,0,NaN,0,7.00000000000003,1,2,66,0.5
212,2863.272059,2862.345393,2862.790059,2863.272059,2867.626055,1,NaN,0,5.99999999999996,2,1,65,0.5
213,2875.978713,2874.838047,2874.910714,2875.92538,2877.380045,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
214,2878.62671,2878.020044,2878.232044,2878.62671,2882.994039,0,NaN,0,7.00000000000003,1,2,66,0.5
215,2885.57137,2884.545371,2885.052037,2885.518037,2889.892699,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
216,2891.325364,2890.632698,2890.747365,2891.272031,2895.25936,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
217,2897.098692,2896.414026,2896.540692,2897.045358,2902.150687,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
218,2903.297352,2902.757353,2902.802686,2903.297352,2908.122681,0,NaN,0,7.00000000000003,1,2,66,0.5
219,2910.106679,2909.320013,2909.662679,2910.106679,2916.216006,0,NaN,0,7.00000000000003,1,2,66,0.5
220,2917.519338,2916.694672,2916.958672,2917.519338,2923.181999,1,NaN,0,5.99999999999996,2,1,65,0.5
221,2924.526664,2923.628665,2924.030665,2924.526664,2928.683994,1,NaN,0,5.99999999999996,2,1,65,0.5
222,2931.163324,2930.471325,2930.687991,2931.109991,2935.409987,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
223,2936.928652,2936.265319,2936.430652,2936.928652,2943.509979,0,NaN,0,7.00000000000003,1,2,66,0.5
