trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,579.733919,572.890592,572.995925,579.733919,586.15725,1,NaN,0,5.99999999999996,2,1,65,0.5
2,601.093897,600.255232,600.347898,601.040564,602.087896,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
3,625.269207,612.646552,612.853219,NaN,630.361201,NaN,NaN,0,7.00000000000003,1,2,66,0.5
4,635.253863,634.352531,634.745197,635.20053,654.173178,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
5,662.902502,661.718503,662.426503,662.902502,682.267816,1,NaN,0,5.99999999999996,2,1,65,0.5
6,687.491144,686.062479,686.451812,686.939812,NaN,1,NaN,0,7.00000000000003,1,2,66,0.5
7,699.045133,698.327133,698.645133,699.045133,702.255796,0,NaN,0,7.00000000000003,1,2,66,0.5
8,757.044408,756.090409,756.471742,756.991075,771.35906,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
9,773.206392,772.27106,772.589059,773.206392,784.745714,1,NaN,0,5.99999999999996,2,1,65,0.5
10,793.329038,792.429706,792.719706,793.275705,795.353703,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
11,801.215697,800.313031,800.575031,801.215697,808.476357,0,NaN,0,7.00000000000003,1,2,66,0.5
12,811.605687,810.997021,811.123687,811.552354,812.851686,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
13,815.199683,814.211018,814.711017,815.14635,816.731682,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
14,818.15568,817.173015,817.625681,818.102347,824.229008,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
15,825.753673,824.795007,825.129673,825.700339,826.963671,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
16,829.124336,827.944337,828.429004,829.071003,830.215668,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
17,831.703,830.643668,831.153001,831.700333,833.106999,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
18,834.631664,833.472998,833.988998,834.578331,835.39233,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
19,843.958321,842.871656,843.226989,843.904988,850.571648,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
20,851.79298,850.948981,851.237647,851.739647,852.892979,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
21,854.380311,853.418312,853.886978,854.326977,855.763643,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
22,857.362974,856.223642,856.796975,857.360308,858.59164,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
23,860.487638,858.96164,859.836972,860.487638,861.143637,1,NaN,0,5.99999999999996,2,1,65,0.5
24,870.852961,869.941629,870.229628,870.799628,872.486293,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
25,898.996933,898.006934,898.298267,898.996933,977.006188,0,NaN,0,7.00000000000003,1,2,66,0.5
26,979.513519,978.766186,979.096853,979.513519,981.98485,0,NaN,0,7.00000000000003,1,2,66,0.5
27,1002.772829,1001.719497,1002.15283,1002.770162,1004.154161,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
28,1005.950826,1004.520827,1004.875494,1005.399493,1010.765488,1,NaN,0,7.00000000000003,1,2,66,0.5
29,1014.400151,1013.543485,1013.953484,1014.397484,1015.459483,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
30,1016.778148,1015.874149,1016.298815,1016.724815,1017.618147,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
31,1020.876811,1020.200145,1020.485478,1020.876811,1024.692807,0,NaN,0,7.00000000000003,1,2,66,0.5
32,1094.362071,1093.200072,1093.687405,1094.359404,1094.901404,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
33,1108.086724,1106.726058,1107.010058,1107.535391,1129.875369,1,NaN,0,7.00000000000003,1,2,66,0.5
34,1142.040023,1140.981357,1141.38869,1141.98669,1143.005355,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
35,1145.476686,1144.426687,1144.736687,1145.47402,1147.044018,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
36,1148.250017,1147.560684,1147.867351,1148.250017,1161.380004,0,NaN,0,7.00000000000003,1,2,66,0.5
37,1165.494,1164.360667,1164.802667,1165.440666,1166.554665,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
38,1168.001997,1167.027998,1167.463331,1167.948664,1169.509329,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
39,1171.160661,1169.917995,1170.366661,1171.107327,1172.117993,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
40,1173.631991,1172.493993,1172.845992,1173.578658,1174.531324,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
41,1176.164656,1174.96399,1175.478657,1176.161989,1177.119321,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
42,1178.64532,1177.555988,1178.115987,1178.592653,1179.347319,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
43,1180.721984,1179.695319,1180.174652,1180.719318,1182.357316,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
44,1184.167981,1182.735982,1183.607315,1184.114648,1185.396646,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
45,1187.244645,1185.768646,1186.680645,1187.244645,1197.197968,1,NaN,0,5.99999999999996,2,1,65,0.5
46,1198.5953,1197.607968,1197.959967,1198.541967,1198.9073,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
47,1200.597965,1199.455966,1199.849965,1200.544631,1201.287964,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
