trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
194,3811.564473,3810.338644,3810.787648,3811.562145,3816.587958,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
195,3817.851947,3817.085951,3817.287616,3817.851947,3822.874761,1,NaN,0,5.99999999999996,2,1,65,0.5
196,3838.685537,3837.719707,3837.985539,3838.68337,3841.468019,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
197,3843.107019,3841.859018,3842.265356,3843.104852,3847.36683,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
198,3848.78599,3847.952166,3848.166332,3848.78599,3855.874795,1,NaN,0,5.99999999999996,2,1,65,0.5
199,3857.467795,3856.236133,3856.981791,3857.467795,3866.411253,0,NaN,0,7.00000000000003,1,2,66,0.5
200,3867.946247,3866.783924,3867.242916,3867.822081,3872.140063,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
201,3873.24456,3872.531729,3872.788727,3873.184226,3876.299881,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
202,3877.412882,3876.653051,3877.033211,3877.412882,3882.754354,0,NaN,0,7.00000000000003,1,2,66,0.5
203,3884.293021,3883.327685,3883.61369,3884.166849,3888.532498,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
204,3889.891493,3888.88983,3889.313662,3889.889165,3892.11949,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
205,3893.256312,3892.501488,3892.71882,3893.256312,3899.520127,1,NaN,0,5.99999999999996,2,1,65,0.5
206,3900.993454,3899.906119,3900.569622,3900.993454,3906.968425,0,NaN,0,7.00000000000003,1,2,66,0.5
207,3924.626687,3912.006071,3912.322742,NaN,4070.170111,NaN,NaN,0,7.00000000000003,1,2,66,0.5
208,4071.786932,4070.960607,4071.142607,4071.701099,4087.826535,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
209,4089.270034,4088.335205,4088.376699,4089.270034,4095.164172,1,NaN,0,5.99999999999996,2,1,65,0.5
210,4096.517833,4095.714669,4095.915002,4096.419166,4126.800211,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
211,4127.823041,4127.214043,4127.396876,4127.823041,4135.848842,0,NaN,0,7.00000000000003,1,2,66,0.5
212,4136.882171,4136.27334,4136.460673,4136.882171,4148.628291,0,NaN,0,7.00000000000003,1,2,66,0.5
213,4149.765787,4149.080622,4149.149789,4149.76362,4154.737766,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
214,4155.880934,4155.143098,4155.366598,4155.880934,4164.264729,0,NaN,0,7.00000000000003,1,2,66,0.5
215,4165.368724,4164.62256,4164.995059,4165.368724,4172.626028,0,NaN,0,7.00000000000003,1,2,66,0.5
216,4173.630357,4173.111694,4173.264859,4173.630357,4180.846662,0,NaN,0,7.00000000000003,1,2,66,0.5
217,4182.690661,4181.375999,4182.024824,4182.688488,4187.20447,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
