trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,551.603061,550.933728,551.079728,551.603061,563.702382,0,NaN,0,7.00000000000003,1,2,66,0.5
2,565.433047,564.941047,565.037714,565.379714,580.302365,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
3,581.461031,580.711032,581.008365,581.407698,584.425695,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
4,586.571026,585.921026,586.245026,586.571026,594.619018,0,NaN,0,7.00000000000003,1,2,66,0.5
5,599.14768,598.447681,598.784347,599.14768,599.781013,1,NaN,0,5.99999999999996,2,1,65,0.5
6,609.948336,609.399003,609.592336,609.948336,614.440331,0,NaN,0,7.00000000000003,1,2,66,0.5
7,618.057661,617.439662,617.700328,618.057661,633.216979,1,NaN,0,5.99999999999996,2,1,65,0.5
8,640.146972,639.136973,639.558973,640.093639,643.134969,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
9,646.349633,645.194967,645.877633,646.296299,648.53363,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
10,649.524963,648.962298,649.13763,649.492963,652.338293,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
11,653.466959,652.874293,653.132959,653.466959,660.068952,1,NaN,0,5.99999999999996,2,1,65,0.5
12,661.224951,660.451619,660.731618,661.171618,662.79895,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
13,663.772949,663.090949,663.372949,663.772949,664.041615,1,NaN,0,5.99999999999996,2,1,65,0.5
14,678.195601,677.576935,677.774935,678.142268,680.021599,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
15,681.184265,680.400932,680.610265,681.130931,683.691595,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
16,684.797594,684.049595,684.356928,684.744261,686.620259,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
17,687.538925,686.914259,687.113592,687.503592,690.853588,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
18,691.863587,691.155588,691.453588,691.810254,692.49692,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
19,702.15491,701.268244,701.648911,702.101577,704.022242,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
20,704.980241,704.376908,704.496241,704.980241,717.905561,0,NaN,0,7.00000000000003,1,2,66,0.5
21,720.432892,719.422226,719.824893,720.424225,721.722224,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
22,730.810215,730.185549,730.460882,730.806215,731.94488,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
23,732.864213,732.255547,732.512213,732.81088,734.898211,0,1.99999999999996,0.0200000000000003,5.99999999999996,2,1,65,0.5
24,736.079543,735.443544,735.658877,736.02621,736.706209,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
