trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1050,13635.600111,13634.896778,13635.069445,13635.600111,13642.056771,0,NaN,0,7.00000000000003,1,2,66,0.5
1051,13643.45877,13642.554104,13642.989437,13643.405436,13646.185434,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1052,13647.362766,13646.596767,13646.878766,13647.362766,13665.303414,0,NaN,0,7.00000000000003,1,2,66,0.5
1053,13666.547413,13665.778747,13665.949414,13666.49408,13668.507411,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1054,13669.850743,13669.023411,13669.381415,13669.79741,13672.214074,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1055,13674.010739,13672.90874,13673.346073,13673.957406,13675.922737,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1056,13677.007403,13676.329403,13676.506737,13677.007403,13679.974066,0,NaN,0,7.00000000000003,1,2,66,0.5
1057,13687.751392,13686.783393,13687.188059,13687.751392,13688.166725,0,NaN,0,7.00000000000003,1,2,66,0.5
1058,13698.449381,13697.740049,13697.860049,13698.396048,13700.23138,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1059,13702.078044,13701.324712,13701.712711,13702.078044,13726.353353,1,NaN,0,5.99999999999996,2,1,65,0.5
1060,13729.83735,13728.720684,13729.382684,13729.784017,13731.642015,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1061,13732.75868,13732.138014,13732.326014,13732.75868,13738.362675,0,NaN,0,7.00000000000003,1,2,66,0.5
1062,13742.005338,13741.303338,13741.492672,13741.952005,13744.350002,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1063,13746.236667,13745.133335,13745.552001,13746.184,13748.147332,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1064,13749.140664,13748.541331,13748.701331,13749.140664,13756.42799,0,NaN,0,7.00000000000003,1,2,66,0.5
1065,13757.475989,13756.859323,13756.994656,13757.422656,13759.858653,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1066,13761.251319,13760.325319,13760.753319,13761.197985,13761.891985,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1067,13762.865984,13762.241318,13762.424651,13762.835984,13765.090648,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1068,13766.351313,13765.541981,13765.943981,13766.351313,13801.879945,0,NaN,0,7.00000000000003,1,2,66,0.5
1069,13802.95461,13802.301944,13802.619944,13802.95461,13803.305276,1,NaN,0,5.99999999999996,2,1,65,0.5
1070,13816.456597,13815.622598,13816.033264,13816.456597,13821.510592,0,NaN,0,7.00000000000003,1,2,66,0.5
1071,13831.014582,13830.391249,13830.610583,13830.961249,13836.988576,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1072,13842.473237,13841.722571,13841.803905,13842.419904,13844.022569,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1073,13845.333234,13844.515902,13844.827235,13845.279901,13846.8779,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
1074,13848.185232,13847.335899,13847.765899,13848.131898,13850.871229,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
1075,13852.008561,13851.328562,13851.548562,13852.008561,13852.446561,0,NaN,0,7.00000000000003,1,2,66,0.5
