trial,outcome,center_in,center_out,side_in,last_side_out,actions,reward,trial_types,odors,port_side,schedule,odor_name,odor_dur
1,159.113871,157.887209,158.300041,159.061699,176.91896,1,1.99999999999996,0.0200000000000003,7.00000000000003,1,2,66,0.5
2,182.061606,181.177616,181.270777,182.00944,191.11241,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
3,192.800897,192.272738,192.411065,192.800897,204.876021,0,NaN,0,7.00000000000003,1,2,66,0.5
4,206.880675,206.258178,206.421848,206.860341,216.092643,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
5,216.907306,216.391469,216.425302,216.855134,230.611912,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
6,231.92458,231.346909,231.429248,231.872247,235.2804,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
7,237.236886,236.269056,236.720894,237.236886,293.06383,0,NaN,0,7.00000000000003,1,2,66,0.5
8,294.278164,293.655494,293.755666,294.258497,297.306812,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
9,300.309468,299.248138,299.73447,300.256968,303.886287,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
10,304.869782,304.215451,304.37229,304.869782,310.922597,1,NaN,0,5.99999999999996,2,1,65,0.5
11,312.545257,311.696594,311.954754,312.493085,320.535386,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
12,324.190705,323.362375,323.73654,324.190705,358.533234,0,NaN,0,7.00000000000003,1,2,66,0.5
13,359.550897,358.928232,359.158737,359.545569,386.558623,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
14,389.967948,387.421118,387.665284,389.965942,422.527145,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
15,424.166144,423.228642,423.610813,424.166144,443.94706,0,NaN,0,7.00000000000003,1,2,66,0.5
16,449.338043,447.02938,447.503045,449.338043,514.673609,1,NaN,0,5.99999999999996,2,1,65,0.5
17,517.141772,515.501273,515.642606,517.0896,525.208734,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
18,527.159727,526.245063,526.441563,527.159727,542.490998,1,NaN,0,5.99999999999996,2,1,65,0.5
19,545.901157,542.909497,543.131996,545.901157,579.921182,1,NaN,0,5.99999999999996,2,1,65,0.5
20,582.934509,581.85718,582.297678,582.882337,621.73102,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
21,631.166643,629.310485,629.668317,631.166643,656.069383,1,NaN,0,5.99999999999996,2,1,65,0.5
22,660.958697,657.04554,657.889537,660.906524,672.623484,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
23,675.143301,674.192811,674.396804,675.143301,696.824547,1,NaN,0,5.99999999999996,2,1,65,0.5
24,699.891369,699.170372,699.240377,699.891369,717.360133,1,NaN,0,5.99999999999996,2,1,65,0.5
25,719.128459,717.991129,718.417128,719.076131,797.76565,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
26,806.35011,805.45528,805.595112,806.297782,815.881411,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
27,817.733231,816.759568,816.979567,817.731064,830.617352,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
28,832.189173,831.478509,831.670175,832.189173,838.836485,1,NaN,0,5.99999999999996,2,1,65,0.5
29,840.525645,839.916148,840.058481,840.525645,844.544796,1,NaN,0,5.99999999999996,2,1,65,0.5
30,846.805615,845.987957,846.151956,846.805615,853.424094,1,NaN,0,5.99999999999996,2,1,65,0.5
31,854.850416,854.084424,854.273757,854.848249,859.971061,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
32,861.854393,861.11373,861.350723,861.854393,869.124859,1,NaN,0,5.99999999999996,2,1,65,0.5
33,871.90452,870.987351,871.328183,871.90452,882.554471,0,NaN,0,7.00000000000003,1,2,66,0.5
34,885.062629,883.563473,883.808806,885.010301,890.257113,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
35,895.377759,894.619256,894.834928,895.32542,1412.470519,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
36,1418.302162,1416.541669,1417.498004,1418.249834,1429.759788,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
37,1431.991446,1431.055283,1431.285949,1431.98928,1465.650978,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
38,1468.678294,1467.509637,1467.824297,1468.625966,1476.197769,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
39,1479.399257,1477.273098,1477.336092,1479.347084,1496.395022,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
40,1499.912169,1498.194848,1498.441674,1499.859841,1502.959656,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
41,1505.948978,1505.072154,1505.332486,1505.948978,1512.562118,1,NaN,0,5.99999999999996,2,1,65,0.5
42,1514.415444,1513.246788,1513.679114,1514.413116,1518.335601,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
43,1519.904428,1519.210597,1519.240424,1519.852255,1524.260077,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
44,1525.5619,1524.994907,1525.050901,1525.5619,1533.131708,1,NaN,0,5.99999999999996,2,1,65,0.5
45,1534.587036,1533.855033,1534.026699,1534.587036,1540.332179,1,NaN,0,5.99999999999996,2,1,65,0.5
46,1542.165833,1541.256003,1541.548002,1542.165833,1547.413984,1,NaN,0,5.99999999999996,2,1,65,0.5
47,1550.846799,1549.935135,1550.360633,1550.846799,1562.80025,0,NaN,0,7.00000000000003,1,2,66,0.5
48,1566.750402,1565.959404,1566.238242,1566.698074,1573.960878,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
49,1577.891363,1575.987364,1577.062366,1577.891363,1593.272295,1,NaN,0,5.99999999999996,2,1,65,0.5
50,1595.705286,1594.686623,1594.902955,1595.703119,1599.445104,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
51,1604.443923,1602.01376,1602.278426,1604.443923,1626.397168,1,NaN,0,5.99999999999996,2,1,65,0.5
52,1630.592152,1629.686649,1629.906148,1630.592152,1637.088786,1,NaN,0,5.99999999999996,2,1,65,0.5
53,1641.366442,1639.989608,1640.886438,1641.366442,1648.950406,0,NaN,0,7.00000000000003,1,2,66,0.5
54,1650.589899,1649.505237,1649.894408,1650.587566,1653.700059,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
55,1656.927546,1655.994383,1656.31221,1656.927546,1673.434147,0,NaN,0,7.00000000000003,1,2,66,0.5
56,1674.612637,1674.007639,1674.187972,1674.596476,1678.04729,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
57,1679.922615,1679.185451,1679.320784,1679.922615,1695.936224,1,NaN,0,5.99999999999996,2,1,65,0.5
58,1698.346541,1697.650378,1697.771377,1698.346541,1701.756528,1,NaN,0,5.99999999999996,2,1,65,0.5
59,1705.29302,1704.200019,1704.643016,1705.240848,1708.423507,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
60,1710.694326,1709.852668,1710.030162,1710.641998,1727.74009,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
61,1729.830915,1729.041419,1729.339923,1729.830915,1738.718047,1,NaN,0,5.99999999999996,2,1,65,0.5
62,1740.581378,1739.855709,1739.986548,1740.579206,1746.489355,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
63,1747.809516,1747.175679,1747.307346,1747.809516,1752.530325,1,NaN,0,5.99999999999996,2,1,65,0.5
64,1753.940152,1753.335322,1753.523827,1753.940152,1759.170804,1,NaN,0,5.99999999999996,2,1,65,0.5
65,1760.377627,1759.745302,1759.985295,1760.377627,1766.357937,1,NaN,0,5.99999999999996,2,1,65,0.5
66,1769.786256,1768.843593,1769.214431,1769.733762,1778.011889,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
67,1783.079042,1781.911041,1782.159206,1783.079042,1788.168683,1,NaN,0,5.99999999999996,2,1,65,0.5
68,1792.545332,1790.997671,1791.294176,1792.493004,1827.532691,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
69,1833.264669,1831.685347,1832.426678,1833.212341,1836.380657,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
70,1839.013812,1838.162482,1838.355649,1839.013812,1845.28162,1,NaN,0,5.99999999999996,2,1,65,0.5
71,1847.310113,1846.011457,1846.189789,1847.310113,1893.362595,0,NaN,0,7.00000000000003,1,2,66,0.5
72,1899.168577,1898.123909,1898.509075,1899.168577,2290.686005,0,NaN,0,7.00000000000003,1,2,66,0.5
73,2306.232944,2304.383123,2305.080114,2306.230776,2310.978592,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
74,2314.824743,2313.653914,2313.869246,2314.772415,2318.736226,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
75,2322.472384,2321.05089,2321.473216,2322.472384,2327.094699,1,NaN,0,5.99999999999996,2,1,65,0.5
76,2328.838025,2327.912696,2328.289688,2328.838025,2332.652677,1,NaN,0,5.99999999999996,2,1,65,0.5
77,2335.449666,2334.547331,2334.807996,2335.449666,2339.098646,0,NaN,0,7.00000000000003,1,2,66,0.5
78,2343.266795,2341.460308,2342.301638,2343.266795,2346.827281,1,NaN,0,5.99999999999996,2,1,65,0.5
79,2350.386267,2349.133606,2349.717103,2350.333939,2353.159755,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
80,2355.314081,2354.030425,2354.538417,2355.261581,2357.921737,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
81,2361.684721,2360.856891,2361.179224,2361.684721,2366.837534,0,NaN,0,7.00000000000003,1,2,66,0.5
82,2368.450861,2367.615365,2367.963363,2368.450861,2372.404178,1,NaN,0,5.99999999999996,2,1,65,0.5
83,2375.880331,2374.543843,2375.3365,2375.880331,2382.992309,0,NaN,0,7.00000000000003,1,2,66,0.5
84,2388.995618,2388.187455,2388.480615,2388.943285,2392.923263,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
85,2395.809085,2394.532757,2395.06026,2395.806918,2399.624237,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
86,2402.589725,2401.505895,2401.763895,2402.537397,2406.632708,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
87,2408.442035,2407.606044,2407.752543,2408.442035,2408.8122,1,NaN,0,5.99999999999996,2,1,65,0.5
88,2416.057504,2414.433016,2414.66201,2416.055337,2423.026976,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
89,2425.468133,2424.601976,2424.848469,2425.468133,2431.450282,1,NaN,0,5.99999999999996,2,1,65,0.5
90,2433.175603,2432.053113,2432.319278,2433.175603,2438.41192,1,NaN,0,5.99999999999996,2,1,65,0.5
91,2440.066242,2438.967246,2439.410411,2440.066242,2444.833889,1,NaN,0,5.99999999999996,2,1,65,0.5
92,2448.336708,2446.984213,2447.789544,2448.336708,2483.891739,0,NaN,0,7.00000000000003,1,2,66,0.5
93,2486.178563,2485.2794,2485.395727,2486.178563,2493.170368,1,NaN,0,5.99999999999996,2,1,65,0.5
94,2496.286689,2495.37152,2495.634686,2496.234516,2543.975992,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
95,2547.469312,2546.270816,2546.510815,2547.416984,2571.939053,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
96,2575.233206,2574.008372,2574.374377,2575.233206,2579.837855,1,NaN,0,5.99999999999996,2,1,65,0.5
97,2582.839171,2581.937846,2582.179839,2582.786843,2662.819683,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
98,2665.833177,2664.014679,2664.55001,2665.831005,2672.716483,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
99,2675.839965,2674.344971,2674.588303,2675.839965,2679.936949,1,NaN,0,5.99999999999996,2,1,65,0.5
100,2682.84677,2681.748108,2682.031446,2682.84677,2696.499716,1,NaN,0,5.99999999999996,2,1,65,0.5
101,2698.481541,2697.419212,2697.79505,2698.429042,2702.180526,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
102,2705.188681,2704.064018,2704.162357,2705.188681,2711.337329,1,NaN,0,5.99999999999996,2,1,65,0.5
103,2715.454307,2714.418978,2714.693643,2715.401979,2718.4453,0,2.99999999999994,0.0299999999999997,5.99999999999996,2,1,65,0.5
104,2720.573958,2719.773795,2719.922789,2720.573958,2726.658267,1,NaN,0,5.99999999999996,2,1,65,0.5
105,2728.843087,2727.81559,2728.135589,2728.790587,2734.813735,1,2.99999999999994,0.0299999999999997,7.00000000000003,1,2,66,0.5
106,2737.630384,2736.951887,2737.012059,2737.630384,2743.460528,1,NaN,0,5.99999999999996,2,1,65,0.5
